handle,page_n,ne,type_ne
10419/194716,13,SEM
10419/194717,12,Kenyan manufacturing
10419/194718,16,Japan and ASEAN economies
10419/194718,16,ASEAN
10419/194719,14,continuous and discrete time Advanced mathematical methods for finance
10419/194720,17,Euro area
10419/194721,20,CO2 emission
10419/194721,20,Indian economy
10419/194721,20,VAR
10419/194722,14,Ms Minx ’s research assistantship
10419/194722,14,Undergraduate Research and Creative Activities Program
10419/194722,14,Southern Illinois University Edwardsville
10419/194724,24,National Research Foundation of South Africa
10419/194724,24,African Collaboration for Quantitative Finance
10419/194724,24,African Institute of Financial Markets
10419/194724,24,University of Cape Town
10419/194724,24,South Africa
10419/194724,24,Bismut - Elworthy - Li formula for subordinated Brownian motion
10419/194724,24,Monte Carlo methods
10419/194724,24,Lévy processes
10419/194724,24,Malliavin calculus
10419/194724,24,NRF
10419/194724,24,AIMS
10419/194724,24,FRR
10419/194724,24,AIFMRM
10419/194725,14,Norges forskningsråd
10419/194725,14,grant No.237674
10419/194726,15,Vietnamese policy - makers
10419/194726,15,ownership structure and performance of SMEs
10419/194727,10,National Center for Mathematics
10419/194727,10,"Interdisciplinary Sciences , CAS"
10419/194727,10,St. Louis
10419/194727,10,Olin Business School
10419/194727,10,Behavioral heterogeneity
10419/194727,10,grant No.2011CB302400
10419/194727,10,NKBRPC
10419/194727,10,CAS
10419/194727,10,CRES
10419/194728,10,Annual Report on Exchange Arrangements
10419/194728,10,KAOPEN
10419/194729,13,SME
10419/194731,14,twentyfirst century South Korea
10419/194732,13,VIX
10419/194733,14,CAPES Process number
10419/194733,14,CAPES
10419/194733,14,BEX
10419/194736,13,Dr Le ’s research grant schemes
10419/194736,13,College of Business
10419/194736,13,Grant S
10419/194737,13,Romanian financial distressed companies
10419/194737,13,Romanian distressed companies
10419/194737,13,ROA
10419/194737,13,BBA
10419/194738,12,Norges Forskningsråd
10419/194738,12,FASB
10419/194738,12,IFRS
10419/194738,12,grant No.237674
10419/194739,24,"2407138048@qq.com 1 Economics and Management Department , Beijing University of Technology"
10419/194740,26,Handbook of financial markets
10419/194740,26,grant No.309158/2016-8
10419/194740,26,grant No.2013/22930-0
10419/194740,26,FAPESP
10419/194740,26,NBER
10419/194749,17,IPO Index
10419/194749,17,Anchor Investors
10419/194749,17,Safety Net for IPOs
10419/194749,17,IPO
10419/194749,17,ASBA
10419/194749,17,SEBI
10419/194752,13,ESOS
10419/194754,15,regressive burden of OOP payment for health
10419/194754,15,OOP
10419/194754,15,UHC
10419/194756,26,ARCH
10419/194757,24,"full , pre - GFC and GFC periods"
10419/194757,24,ARMA
10419/194757,24,EGARCH
10419/194757,24,GFC
10419/194757,24,WOWAX
10419/194760,13,biographical information of 617 Indian CEOs
10419/194766,23,IPO firms
10419/194766,23,IPO
10419/194767,6,JSPS Fellows
10419/194767,6,JSPS
10419/194768,18,Chinese firms
10419/194769,15,Financial development
10419/194769,15,16 African and nonAfrican low - income countries
10419/194769,15,von Furstenberg
10419/194769,15,Middle Eastern and North African countries
10419/194769,15,sub - Saharan African countries
10419/194769,15,Sub - saharan Africa
10419/194769,15,African countries
10419/194769,15,10 sub - Saharan African countries
10419/194769,15,Western Africa
10419/194769,15,economic growth of Bolivia
10419/194771,13,Foreign bank entry
10419/194771,13,MENA countries
10419/194771,13,sub - Saharan Africa
10419/194771,13,emerging Europe
10419/194771,13,MENA
10419/194772,21,South Asian region
10419/194772,21,SAARC members
10419/194772,21,SAARC members ’ countries
10419/194772,21,SAARC Region
10419/194772,21,Indian Council of Social Sciences Research
10419/194772,21,Ms. Sakshi Saini
10419/194772,21,regional network of SAARC Central Bank Governors and Finance Secretaries
10419/194772,21,Euro area
10419/194772,21,SAARC
10419/194772,21,ICSSR
10419/194772,21,ARCFINANCE
10419/194773,14,Law Teck Poh
10419/194781,11,FSD bank financing of SMEs
10419/194781,11,Kenya 2015 report
10419/194781,11,"medium - sized enterprise development , IDPM , University of Manchester"
10419/194781,11,FSD
10419/194781,11,SME
10419/194782,14,Catholic and Protestant beliefs
10419/194782,14,300 SMEs
10419/194782,14,OLS and Logit models
10419/194782,14,SME - Owner
10419/194782,14,Protestant values
10419/194782,14,financial - literacy - SME - performance relationship
10419/194782,14,Protestant cultural ideologies
10419/194782,14,Ms Mavis Hammond
10419/194782,14,University of Cape
10419/194782,14,University working - students ’ financial literacy
10419/194782,14,University of Cape Coast
10419/194782,14,SME
10419/194782,14,OLS
10419/194784,16,Australasian Finance and Banking Conference
10419/194784,16,KFAS
10419/194787,14,http://www.gov.bw.en/Ministry–Authorities/ Ministry - of - Finance
10419/194787,14,Development - Planning
10419/194789,14,LR causes increase
10419/194789,14,LMFs transfer
10419/194789,14,TCU
10419/194789,14,CIS
10419/194789,14,TCF
10419/194791,6,Market reactions
10419/194792,29,APEC economies
10419/194792,29,IDIC establishment on banking intermediation
10419/194792,29,Deposit insurance
10419/194792,29,Indonesia Deposit Insurance Corporation
10419/194792,29,Indonesian commercial banks
10419/194792,29,IDR2 billion
10419/194792,29,IDR500 million
10419/194792,29,IDR100 million
10419/194792,29,APEC
10419/194792,29,IDIC
10419/194794,12,F - statistic
10419/194794,12,Johansen cointegration technique
10419/194794,12,GDP
10419/194796,14,Imam University
10419/194796,14,Imam Mohammad Ibn Saud Islamic University
10419/194796,14,SMF
10419/194796,14,IMSIU
10419/194818,14,Chinese and Korean immigrant entrepreneur
10419/194819,15,Prof. Rashed Al - Ajmei
10419/194819,15,Business Administration
10419/194819,15,Self - funding
10419/194819,15,Helsinki Region
10419/194824,12,Kosa and Mohammed Journal of Innovation
10419/194826,17,key project of scientific research sponsorship programme of Hubei Province
10419/194826,17,Social Network Analysis Perspective
10419/194828,9,local energy supply shortages on Haifa Street
10419/194828,9,CBE
10419/194831,10,Wood Science
10419/194832,26,Ayalew and Zeleke Journal of Innovation
10419/194832,26,Bahir Dar Institute of Technology
10419/194834,20,ETH Zurich Executive Board
10419/194834,20,ETH
10419/194836,25,Beaulieu and Lehoux Journal of Innovation
10419/194836,25,Product introduction
10419/194836,25,Commercial product
10419/194836,25,New brand identity Performance lists
10419/194836,25,Abbreviations BRIC
10419/194836,25,University of Montreal Health Centre
10419/194836,25,Public Health Research of University of Montreal
10419/194836,25,IRSPUM
10419/194837,16,African Economics Research Consortium
10419/194837,16,Grant No.RT15526
10419/194837,16,AERC
10419/194838,30,Orit Hazzan
10419/194838,30,CNPq proc
10419/194842,18,Journal of Innovation
10419/194842,18,European Economic Area
10419/194842,18,Greek Secretariat for Research
10419/194842,18,EEA
10419/194842,18,GSRT
10419/194845,12,Bill & Melinda Gates Foundation
10419/194845,12,Economic Perspectives
10419/194845,12,Bangladesh Bank
10419/194845,12,BRAC
10419/194845,12,CGAP
10419/194847,19,organizational psychologist for APG / Loyalis
10419/194848,17,R&D intensity
10419/194849,19,OECD repository
10419/194849,19,OECD
10419/194851,13,Research Council of Norway
10419/194851,13,Regional R&D
10419/194851,13,VRI
10419/194854,6,Stitching Worlds
10419/194854,6,Austrian Science Fund
10419/194854,6,PEEK
10419/194854,6,FWF
10419/194855,20,De La Salle University
10419/194855,20,DLSU
10419/194875,9,LSE KEI Fund
10419/194875,9,CRUISSE Network
10419/194875,9,funded Rebuilding Macroeconomics Conference
10419/194875,9,grant No.641762
10419/194875,9,OPOTENTIAL
10419/194875,9,LSE
10419/194875,9,KEI
10419/194875,9,CRUISSE
10419/194882,26,Human Resource Development
10419/194882,26,Indian Institute of Technology
10419/194882,26,Contingency Grants for Ph.D. research
10419/194882,26,Economic survey
10419/194882,26,Geographic - Technological Index
10419/194882,26,MHRD
10419/194882,26,PAS
10419/194886,11,National Natural Science Foundation of China
10419/194886,11,Grant N
10419/194887,14,short - run effects of EU structural funds
10419/194887,14,Keynesian rule
10419/194888,27,US Environmental Protection Agency
10419/194890,21,GTAP framework
10419/194890,21,GTAP database version
10419/194890,21,GTAP
10419/194891,13,Korean financial market
10419/194892,20,GTAP database version
10419/194892,20,GTAP
10419/194893,25,Leontief inverse matrices
10419/194893,25,GIS
10419/194894,15,trans - boundary PM problems
10419/194894,15,GEF
10419/194894,15,UNEP
10419/194894,15,CSC
10419/194898,13,Haramaya University
10419/194900,14,Peterson Institute for International Economics
10419/194901,20,Australian Research Council
10419/194901,20,Discovery Project Grant DP0986306
10419/194901,20,Grant DP0986306
10419/194902,21,interests Availability of data
10419/194905,17,Tokyo International University Grant for Special Research Projects
10419/194905,17,JSPS
10419/194905,17,KAKENHI
10419/194906,28,GTAP database version
10419/194906,28,GTAP
10419/194907,14,GTAP database version
10419/194907,14,9 and Social Accounting Matrix of Pakistan
10419/194907,14,GTAP
10419/194910,20,GTAP database version
10419/194910,20,GTAP
10419/194911,18,No.financial or non - financial competing interest
10419/194912,20,JSPS KAKENHI
10419/194912,20,Japanese Ministry of Environment
10419/194912,20,Grant N
10419/194912,20,Grant No.1-1601
10419/194912,20,JSPS
10419/194912,20,KAKENHI
10419/194913,23,China Postdoctoral Science Foundation
10419/194918,22,Low Carbon Living Ltd
10419/194918,22,Cooperative Research Centres program
10419/194918,22,CRC
10419/194919,13,Low Carbon Living Ltd
10419/194919,13,Cooperative Research Centres Program
10419/194919,13,CRC
10419/194920,21,Circular European Economy Innovative Training Network
10419/194920,21,European Commission
10419/194920,21,Grant Agreement No.721909
10419/194921,13,Economic Statistics System of Bank of Korea
10419/194922,19,JSPS
10419/194922,19,KAKENHI
10419/194925,17,NTNU
10419/194926,15,JSPS KAKENHI Grant Number 16K03662
10419/194926,15,JSPS KAKENHI Grant Number
10419/194926,15,25380346 and Taiwan ’s Ministry of Science
10419/194926,15,Grant No.16K03662
10419/194926,15,JSPS
10419/194926,15,KAKENHI
10419/194926,15,Grant No.25380346
10419/194927,15,GTGP
10419/194927,15,EMP
10419/194931,22,Purdue University ’s One Year Ross Fellowship program
10419/194932,12,CSC
10419/194933,14,Lebanese University
10419/194934,19,Harmonized Support for Agricultural Development USAID program
10419/194934,19,International Food Policy Research Institute
10419/194934,19,Clemens Breisinger
10419/194934,19,policy modeling for Iraq
10419/194934,19,USAID
10419/194934,19,IFPRI
10419/194934,19,ICARDA
10419/194936,21,Public Education of Mexico
10419/194936,21,Grant 230697
10419/194937,16,Science Grant
10419/194937,16,JSPS Fellows
10419/194937,16,JSPS
10419/194938,15,JSPS KAKENHI Grant
10419/194938,15,JSPS
10419/194938,15,KAKENHI
10419/194939,17,Allen Franklin
10419/194941,11,Japan Science
10419/194941,11,Environ‑ ment
10419/194941,11,CREST
10419/194945,22,Economic Structures
10419/194945,22,No.financial and non - financial competing interests
10419/194945,22,Additional file
10419/194945,22,Financial support
10419/194945,22,JSPS
10419/194945,22,KAKENHI
10419/194950,22,JSPS
10419/194950,22,KAKENHI
10419/194950,22,DEA
10419/194998,21,Belspo project
10419/194998,21,EMPOV
10419/195000,19,ILO / World Bank inventory of policy responses
10419/195002,24,US public higher education
10419/195004,16,Jan Wallander
10419/195005,25,Spanish Ministry of Education
10419/195005,25,Spanish Institute for Women
10419/195013,18,National Science Centre
10419/195015,13,European Union ’s Seventh Framework Programme for research
10419/195015,13,grant agreement No.613256
10419/195015,13,grant agreement No.613256
10419/195017,30,grant number P402/12 / G130
10419/195017,30,Czech Republic
10419/195017,30,grant No.P402/12/G130
10419/195017,30,Grant A
10419/195018,14,Additional file
10419/195018,14,OECD countries
10419/195018,14,OECD
10419/195023,35,National Bank of Belgium
10419/195023,35,Statistics Belgium
10419/195023,35,NBB
10419/195023,35,DGSIE
10419/195024,40,Christian Duplock
10419/195024,40,Vivienne Rooyen
10419/195024,40,Curtin Business School ’s Journal Publication Support Award
10419/195025,29,Dutch Ministry of Social Affairs
10419/195029,17,Labour supply
10419/195030,32,Additional file
10419/195030,32,2 : Figure A4
10419/195030,32,RecerCaixa programme
10419/195030,32,financial support Spanish Ministry of Economy
10419/195030,32,Severo Ochoa Programme for Centres of Excellence
10419/195030,32,Spanish Ministry of Science
10419/195030,32,Ramon y Cajal programme
10419/195030,32,Spanish Ministry of Economy
10419/195030,32,EPA
10419/195030,32,grant SGR2017-644
10419/195030,32,grant ECO2016-76866-R
10419/195030,32,grant SGR2014-325
10419/195030,32,grant ECO2014-59959-P
10419/195031,20,Labor Economics
10419/195031,20,Encompasses teachers ’ responsivity
10419/195031,20,academic and emotional functioning Encompasses teachers ’ ability
10419/195031,20,Concept development Productivity Instructional learning formats
10419/195031,20,Reflects degree
10419/195031,20,learning Considers teachers ’ provision of feedback
10419/195031,20,IZA
10419/195031,20,CLASS
10419/195032,33,Selection Effects
10419/195032,33,Wage Inequality
10419/195032,33,DFG
10419/195033,31,Leibniz Universität Hannover
10419/195033,31,"3,520 EUR"
10419/195033,31,EUR
10419/195035,29,RDB
10419/195035,29,NCCR
10419/195038,28,ISTAT Regions North West Piemonte Valle
10419/195038,28,ESRC Impact Acceleration Accounts
10419/195038,28,ISTAT
10419/195038,28,ESRC
10419/195040,25,Australian Government Department of Social Services
10419/195040,25,Melbourne Institute of Applied Economic and Social Research
10419/195040,25,Australian Research Council Discovery grant
10419/195040,25,HILDA
10419/195040,25,DSS
10419/195072,6,National Aeronautic Space Administration
10419/195072,6,Slovak Republic
10419/195072,6,Slovak Academy of Sciences
10419/195072,6,NASA
10419/195072,6,JOURNAL
10419/195072,6,MAPS
10419/195072,6,VEGA
10419/195072,6,ORCID
10419/195106,14,"Automotive Shredder Residue ; DFE , Design for Environment"
10419/195106,14,End - of - Life
10419/195106,14,"European Union ; GUI , Graphical User Interface ; OEM , Original Equipment Manufacturer ; RoHS , Restriction of Hazardous Substances"
10419/195106,14,Motor Manufacturers
10419/195106,14,No.specific grant
10419/195107,17,Low Emissions Vehicles
10419/195107,17,Innovate UK
10419/195107,17,ABACUS Project
10419/195107,17,ABACUS
10419/195107,17,WMG
10419/195107,17,HVM
10419/195108,21,Scientific and Technological Research Council of Turkey
10419/195108,21,B˙IDEB 2221 program
10419/195108,21,ITAK
10419/195108,21,IDEB
10419/195110,20,European Commission
10419/195110,20,Project ERN
10419/195110,20,European Remanufacturers
10419/195110,20,Grant agreement No.645984
10419/195112,15,grant No.30015-1-04
10419/195113,15,kind supply of WEEE materials
10419/195113,15,DST
10419/195113,15,WEEE
10419/195116,11,CSIC
10419/195120,10,JSPS KAKENHI Grant Number 15H06347
10419/195120,10,Environmental Restoration and Conservation Agency
10419/195120,10,Grant No.15H06347
10419/195120,10,JSPS
10419/195120,10,KAKENHI
10419/195182,11,WZB
10419/195217,22,Research Funds of Huaqiao University
10419/195220,13,grant PII-2012
10419/195220,13,"Business School , University of Puerto Rico"
10419/195220,13,grant PII-2012
10419/195221,6,Seguro Popular
10419/195230,38,Econ Rev
10419/195230,38,real GVA
10419/195230,38,Spanish Ministry of Science
10419/195230,38,Spanish Ministry of Economics
10419/195230,38,grant ECO2012 - 35430
10419/195230,38,Andalusian Council of Innovation
10419/195230,38,Excellence Project SEJ-4546
10419/195230,38,GVA
10419/195230,38,grant ECO2009-13357
10419/195230,38,grant ECO2012-35430
10419/195230,38,PAI
10419/195231,25,Research Support Fund
10419/195231,25,Bio - Bio
10419/195231,25,DIUBB
10419/195233,19,IDB economic and sector work
10419/195233,19,Conditional Cash Transfers
10419/195233,19,IDB
10419/195234,17,Centro de Estudios Espinosa Yglesias
10419/195234,17,CEEY
10419/195243,24,CONACYT CB-2015
10419/195243,24,CONACYT
10419/195246,23,Markus Navernegg for comments
10419/195246,23,FLACSO
10419/195258,24,Kind Finance
10419/195272,19,Ministerio de Educación y Ciencia
10419/195273,19,Xunta de Galicia
10419/195273,19,Spanish Ministry of Education
10419/195273,19,Grant ECO2013-48496-C4-1-R
10419/195273,19,GPC
10419/195274,26,Eduworks Marie Curie Initial Training Network Project
10419/195274,26,European Commission ’s 7th Framework Program
10419/195291,17,Spanish Ministry of Economy
10419/195429,25,Spanish Ministry of Economy
10419/195429,25,2 - R
10419/195429,25,FEDER
10419/195431,21,Singapore Ministry of Education for Academic Research Fund
10419/195431,21,grant No.MOE2011-T2-2-096
10419/195433,26,Italian Ministry of Education
10419/195433,26,Grant 20029822
10419/195433,26,MIUR
10419/195433,26,PRIN
10419/195435,17,Central Universities
10419/195435,17,International Business
10419/195435,17,UIBE
10419/195437,13,Washington Agricultural Research Center
10419/195437,13,USDA National Institute of Food
10419/195437,13,grant WPN000275
10419/195437,13,USDA
10419/195441,14,Integrated Risk Management
10419/195441,14,Natural Sciences and Engineering Research Council of Canada
10419/195445,15,National Natural Science Foundation of China
10419/195448,19,Economic and Social Research Council
10419/195448,19,Grant Number RES-000
10419/195448,19,Grant No.RES-000-22-3082
10419/195451,17,Canada Research Chair program
10419/195451,17,Fonds de Recherche du Québec
10419/195456,11,Australian Research Council grant DP0985432
10419/195456,11,grant DP0985432
10419/195457,31,DFG
10419/195457,31,SPP
10419/195457,31,DAAD
10419/195459,22,ARC Grant DP140100673
10419/195459,22,Grant DP140100673
10419/195459,22,ARC
10419/195461,12,Estonian Research Council
10419/195461,12,ECB
10419/195461,12,grant MOBTP11
10419/195462,28,No.external funding
10419/195463,43,No.external funding
10419/195463,43,Statistical Mathematics
10419/195464,8,Science KAKENHI Grant Number 16H03606
10419/195464,8,Grant No.16H03606
10419/195464,8,KAKENHI
10419/195465,14,Social Sciences and Humanities Research Council of Canada
10419/195465,14,FQRSC
10419/195465,14,SSHRC
10419/195465,14,CIRANO
10419/195466,19,Jan Wallander
10419/195466,19,grant No.P2016-0293
10419/195468,13,No.external funding
10419/195469,22,No.external funding
10419/195470,14,Medical Research Council
10419/195470,14,MATLAB
10419/195471,19,No.external funding
10419/195474,15,LR tests
10419/195474,15,exchange rates and interest rates for Switzerland
10419/195474,15,two I common trends
10419/195478,31,Progetto di Ricerca di Ateneo
10419/195478,31,PRAT
10419/195479,12,Econometric Analysis of Time Series
10419/195479,12,Danish National Research Foundation
10419/195485,15,Slovak Republic
10419/195485,15,Econometric OECD database
10419/195485,15,Grant A
10419/195485,15,grant No.1/0444/15
10419/195485,15,OECD
10419/195487,14,RAND Amerivariables
10419/195487,14,Research University
10419/195487,14,Italian households ’ financial vulnerability
10419/195487,14,Malaysian employees
10419/195487,14,Australian households
10419/195487,14,RAND
10419/195493,12,National Science Center Bloomington
10419/195498,13,Project - UID/ Stemler
10419/195498,13,FCT
10419/195501,16,GCC
10419/195502,11,FAPESP
10419/195503,15,Czech Science Foundation
10419/195503,15,IFRS Adoption
10419/195503,15,Selected Transition Countries
10419/195503,15,IFRS
10419/195505,8,new interacA literature review
10419/195505,8,National organizational knowledge
10419/195505,8,two Finnish firms
10419/195505,8,project No
10419/195511,12,Saint Petersburg State University of Economics
10419/195511,12,UNECON
10419/195518,23,grant project No.2015/19 / B / HS4/00377
10419/195518,23,National Science Centre
10419/195519,18,Universiti Sains
10419/195519,18,Teaching Fellowship
10419/195519,18,USM
10419/195605,10,Swedish International Science Program
10419/195605,10,ISP
10419/195633,11,STSM Grant
10419/195633,11,COST Action TD1207
10419/195633,11,STSM
10419/195633,11,COST
10419/195652,16,Social Science Foundation of Hunan Province
10419/195653,9,National Natural Science Foundation of China
10419/195653,9,grant ID
10419/195656,16,market - timing performance of Chinese securities investment funds
10419/195656,16,non - parametric test of Jiang
10419/195656,16,Chinese fund industry
10419/195656,16,Chinese securities investment fund industry
10419/195656,16,UK mutual funds
10419/195657,14,ﬁnancial support of Deutsche Forschungsgemeinschaft
10419/195657,14,649 : Economic Risk
10419/195657,14,CRC
10419/195661,16,National Natural Science Foundation of China
10419/195661,16,Grant No.71503078
10419/195662,11,Nancie Fimbel
10419/195663,11,Australian market
10419/195666,15,National Natural Science Foundation of China
10419/195666,15,Grant No.71173077
10419/195670,15,European Union
10419/195670,15,FP7 - PEOPLE-2012 - ITN Program
10419/195670,15,Grant Agreement Number
10419/195670,15,Grant Agreement No.304617
10419/195670,15,ITN
10419/195670,15,STRIKE
10419/195671,15,Croatian Science Foundation
10419/195680,11,Czech Science Foundation
10419/195687,8,Ministerio de Economía y Competitividad
10419/195691,12,work Acknowledgments
10419/195691,12,2010 AAA Steve Berlin / CITGO grant
10419/195691,12,SEC
10419/195691,12,AAA
10419/195691,12,CITGO
10419/195692,13,Natural Science Foundation of Shandong
10419/195692,13,project ID ZR2016AM09
10419/195701,19,No.external funding
10419/195704,9,No.external funding
10419/195706,24,National Natural Science Foundation of China
10419/195712,14,National Elites foundation
10419/195713,17,EIIW research
10419/195713,17,Deutsche Bundesbank
10419/195713,17,Capital Market Adjustments
10419/195713,17,EIIW
10419/195719,18,Z - Score
10419/195719,18,NIEAA
10419/195719,18,NIITA
10419/195721,16,TVEL
10419/195730,8,CAS - TWAS president ’s fellowship
10419/195730,8,Chinese Academy of Sciences
10419/195730,8,World Academy of Sciences
10419/195730,8,TWAS
10419/195731,23,European Union Project
10419/195731,23,Civilization Challenges
10419/195731,23,21st Century
10419/195731,23,EU sources
10419/195731,23,"project MUNI / A/0753/2017 , and project SCIEX"
10419/195731,23,ITMS
10419/195731,23,SCIEX
10419/195732,8,No.external funding
10419/195733,11,Traded Funds
10419/195734,18,No.external funding
10419/195735,14,No.external funding
10419/195739,17,No.external funding
10419/195740,13,No.external funding
10419/195741,17,No.external funding
10419/195742,13,contract No
10419/195742,13,contract No.MOST
10419/195742,13,MOST
10419/195743,12,COMPETE reference nº POCI-01 - 0145 - FEDER-006683
10419/195743,12,FCT / MEC
10419/195743,12,Operational Programme on “ Competitiveness
10419/195743,12,PT2020 Partnership Agreement
10419/195743,12,COMPETE
10419/195743,12,ERDF
10419/195744,15,National Social Science Foundation
10419/195744,15,Grant 13CTJ003
10419/195744,15,Grant 2014M562025
10419/195745,13,Borsa Istanbul
10419/195745,13,New York Stock Exchange
10419/195745,13,No.external funding
10419/195745,13,Dividend Policy
10419/195746,15,paper Funding
10419/195746,15,National Research University Higher School of Economics
10419/195746,15,Basic Research Program
10419/195747,15,No.external funding
10419/195749,18,No.external funding
10419/195750,21,No.external funding
10419/195751,10,Reutlingen Research Institute
10419/195751,10,RRI
10419/195752,15,overall support of Nadeem Khan
10419/195752,15,Nanjing Agricultural University
10419/195752,15,Shanghai University
10419/195756,12,CCEMG
10419/195756,12,AMG
10419/195757,10,No.external funding
10419/195757,10,Knowledge Unlatched initiative
10419/195757,10,APC
10419/195757,10,MDPI
10419/195758,14,Allowing for parameter
10419/195758,14,US mutual funds
10419/195758,14,No.external funding
10419/195759,11,No.external funding
10419/195762,19,Universiti Putra Malaysia
10419/195762,19,GP - IPS
10419/195762,19,grant No.GP-IPS
10419/195762,19,IPS
10419/195763,12,No.external funding
10419/195763,12,Knowledge Unlatched initiative
10419/195763,12,Standard deviation
10419/195763,12,− Trading volume
10419/195763,12,APC
10419/195763,12,MDPI
10419/195783,21,Natural Sciences and Engineering Research Council of Canada
10419/195783,21,ICREA Academia
10419/195783,21,Ana M. Pérez - Marín for support
10419/195783,21,ICREA
10419/195785,18,Natural Sciences and Engineering Research Council of Canada
10419/195785,18,grant 5901
10419/195785,18,NSERC
10419/195787,16,ACTINFO chair
10419/195787,16,NSERC
10419/195787,16,ACTINFO
10419/195788,16,Free University of Bozen - Bolzano
10419/195788,16,DEMO
10419/195801,12,Kam Chuen Yuen
10419/195801,12,Hong Kong Special Administrative Region
10419/195808,16,Reda Aboutajdine
10419/195808,16,IBM France
10419/195808,16,IBM
10419/195811,11,Israel Science Foundation
10419/195811,11,grant No.1686/17
10419/195812,15,grant No
10419/195812,15,S - MIP-17 - 72
10419/195812,15,Research Council of Lithuania
10419/195812,15,grant No.S-MIP-17-72
10419/195814,19,grant 36860–2017
10419/195814,19,NSERC
10419/195815,20,FONDECYT 1160868 project grant
10419/195815,20,Chilean Government
10419/195815,20,FONDECYT
10419/195816,13,National Natural Science Foundation of China
10419/195817,22,Economic and Social Research Council
10419/195817,22,number ES / J500112/1
10419/195817,22,"European Research Council , grant AdG"
10419/195817,22,grant No.ES/J500112/1
10419/195817,22,grant A
10419/195820,14,Danish Council for Independent Research
10419/195820,14,Invisible Risks of Derivatives Valuation Models
10419/195820,14,DFF
10419/195823,22,Project SIP - IPN
10419/195825,27,MEXT KAKENHI Grant No.26800092
10419/195825,27,Grant No.26800092
10419/195825,27,MEXT
10419/195825,27,KAKENHI
10419/195826,10,grant ECO2013–47092
10419/195826,10,grant ECO2013–47092
10419/195828,18,BNP Paribas Cardif
10419/195828,18,Research Chair “ Data Analytics
10419/195828,18,BNP
10419/195828,18,DAMI
10419/195830,18,French government support
10419/195830,18,ANR
10419/195834,22,Studienstiftung des deutschen Volkes
10419/195836,29,General Secretariat for Research
10419/195836,29,Hellenic Foundation for research
10419/195836,29,University of Piraeus Research Center
10419/195836,29,GSRT
10419/195836,29,HFRI
10419/195838,14,Danish Strategic Research Council
10419/195838,14,Program Committee for Strategic Growth Technologies
10419/195838,14,contract No.10-092299
10419/195839,14,Financial Regulation
10419/195839,14,French government support
10419/195839,14,Q11 project
10419/195839,14,PRES
10419/195839,14,ANR
10419/195841,11,Research and Creative Activities Support
10419/195841,11,Wisconsin - Milwaukee
10419/195843,19,Faculty Research Grant of University of Melbourne
10419/195846,9,Austrian Science Fund FWF
10419/195846,9,Vienna Graduate School
10419/195846,9,Finance VGSF
10419/195846,9,FWF
10419/195846,9,VGSF
10419/195848,19,No.external funding
10419/195849,16,Marsden grant number E2987
10419/195849,16,grant No.E2987-3648
10419/195851,15,Dr. Yi Lu
10419/195851,15,grant No.611467
10419/195851,15,NSERC
10419/195852,17,ENSAE
10419/195857,13,No.external funding
10419/195858,10,No.external funding
10419/195859,16,hierarchical four - state Markov chain
10419/195859,16,Young Researchers Incentive Grant
10419/195859,16,National University of Malaysia
10419/195859,16,Grant GGPM-2016-004
10419/195860,25,No.external funding
10419/195861,17,Actuarial Excellence
10419/195861,17,CAE
10419/195862,29,European Research Council
10419/195862,29,Grant A
10419/195863,18,Actuarial Excellence
10419/195863,18,CAE
10419/195864,22,Studienstiftung des deutschen Volkes
10419/195865,14,No.external funding
10419/195866,11,No.external funding
10419/195868,24,risk measures for K
10419/195868,24,René Brenner for support
10419/195869,25,Chair “ Data Analytics
10419/195869,25,BNP Paribas Cardiff
10419/195869,25,Fondation Du Risque
10419/195869,25,BNP
10419/195869,25,ISFA
10419/195870,12,Good Governance Fund of l’Autorité des Marchés Financiers
10419/195870,12,Natural Sciences and Engineering Research Council of Canada
10419/195870,12,EGGF
10419/195871,14,Undergraduate Summer Research Award
10419/195871,14,NSERC
10419/195872,19,No.external funding
10419/195873,12,Netherlands Fellowship Programmes
10419/195873,12,NFP
10419/195875,15,No.external funding
10419/195876,17,No.external funding
10419/195877,12,Sooie - Hoe Loke
10419/195877,12,Graduate Studies
10419/195877,12,Central Washington University
10419/195879,15,International Funds KU Leuven grant numbers
10419/195879,15,grant No.IC1408
10419/195879,15,grant No.1523915N
10419/195879,15,COST
10419/195879,15,FWO
10419/195881,15,La Chaire d’actuariat de l’Université Laval
10419/195882,16,No.external funding
10419/195882,16,Australian Research Council
10419/195882,16,MOST
10419/195883,12,Financial Regulation
10419/195883,12,reference ANR-10 - LABX-0095
10419/195883,12,French government support
10419/195883,12,PRES
10419/195883,12,ANR
10419/195889,20,NSF
10419/195889,20,AFOSR
10419/195890,11,Portuguese Funds
10419/195890,11,Project UID / MAT/00013/2013
10419/195890,11,Project UID / Multi/04621/2013
10419/195890,11,CEMAT
10419/195891,19,Pensions and Welfare Policies
10419/195959,33,SSH Flagged Projects
10419/195959,33,Societal Challenges and Industrial Leadership Priorities
10419/195959,33,SSH
10419/196134,4,German Federal Ministry of Education
10419/196134,4,grant N
10419/196134,4,KULUNDA
10419/196165,33,UNCERTAINTY 33 Acknowledgments
10419/196165,33,Seed Project Grant
10419/196165,33,Risk Center
10419/196165,33,ETH Zurich
10419/196165,33,ITN CRITICS
